Episode,Reward,Served_Demand,Rebalancing_Cost,Steps_Completed
1,12004.814966000004,44750.814966,32746.0,121
2,11972.227166000002,44738.22716599999,32766.0,121
3,12154.622044,44695.622043999996,32541.0,121
4,12849.141598,45695.141598000024,32846.0,121
5,14516.501384000005,46934.50138400001,32418.0,121
