Episode,Reward,Served_Demand,Rebalancing_Cost,Steps_Completed
1,20342.34252400002,50910.34252399999,30568.0,121
2,20137.941536000013,49502.94153599998,29365.0,121
3,22850.47632400002,51912.476324,29062.0,121
4,21412.18988400001,51223.18988400001,29811.0,121
5,20554.168308000004,50843.168307999986,30289.0,121
7,20807.198888000014,50569.19888800001,29762.0,121
9,22221.227032000006,51226.227031999995,29005.0,121
10,21532.135444,51209.13544400001,29677.0,121
