Episode,Reward,Served_Demand,Rebalancing_Cost,Steps_Completed
1,21348.44900000002,51429.449,30081.0,121
2,20381.412756000005,50452.412756,30071.0,121
3,22779.269866000017,52277.269866,29498.0,121
4,19972.06722600001,50037.067226,30065.0,121
