departure_time,arrival_time,edge,origin,dest,predicted_time,actual_time,congestion_ratio,is_congested
16,22,4->6,4,6,7,6,0.8571428571428571,False
16,22,0->3,0,3,6,6,1.0,False
16,22,0->3,0,3,6,6,1.0,False
16,23,4->6,4,6,7,7,1.0,False
16,23,4->6,4,6,7,7,1.0,False
17,23,4->6,4,6,7,6,0.8571428571428571,False
17,23,4->6,4,6,7,6,0.8571428571428571,False
18,23,0->3,0,3,6,5,0.8333333333333334,False
18,23,0->3,0,3,6,5,0.8333333333333334,False
18,23,0->3,0,3,6,5,0.8333333333333334,False
18,23,0->3,0,3,6,5,0.8333333333333334,False
17,24,4->6,4,6,7,7,1.0,False
18,24,5->1,5,1,6,6,1.0,False
18,24,5->1,5,1,6,6,1.0,False
18,24,5->1,5,1,6,6,1.0,False
18,24,0->3,0,3,6,6,1.0,False
19,24,0->3,0,3,6,5,0.8333333333333334,False
18,25,5->1,5,1,6,7,1.1666666666666667,False
19,25,0->3,0,3,6,6,1.0,False
19,25,0->3,0,3,6,6,1.0,False
20,25,5->1,5,1,6,5,0.8333333333333334,False
20,25,5->1,5,1,6,5,0.8333333333333334,False
20,25,5->1,5,1,6,5,0.8333333333333334,False
20,25,0->3,0,3,6,5,0.8333333333333334,False
18,26,5->1,5,1,6,8,1.3333333333333333,True
18,26,5->1,5,1,6,8,1.3333333333333333,True
18,26,5->1,5,1,6,8,1.3333333333333333,True
19,26,0->3,0,3,6,7,1.1666666666666667,False
20,26,5->1,5,1,6,6,1.0,False
20,26,0->3,0,3,6,6,1.0,False
21,26,5->1,5,1,6,5,0.8333333333333334,False
21,26,5->1,5,1,6,5,0.8333333333333334,False
21,26,5->1,5,1,6,5,0.8333333333333334,False
21,26,5->1,5,1,6,5,0.8333333333333334,False
21,26,0->3,0,3,6,5,0.8333333333333334,False
20,27,5->1,5,1,6,7,1.1666666666666667,False
21,27,5->1,5,1,6,6,1.0,False
21,27,5->1,5,1,6,6,1.0,False
21,27,5->1,5,1,6,6,1.0,False
21,27,0->3,0,3,6,6,1.0,False
22,27,4->6,4,6,7,5,0.7142857142857143,False
22,28,4->6,4,6,7,6,0.8571428571428571,False
22,28,4->6,4,6,7,6,0.8571428571428571,False
22,28,5->1,5,1,6,6,1.0,False
23,28,4->6,4,6,7,5,0.7142857142857143,False
23,28,4->6,4,6,7,5,0.7142857142857143,False
22,29,4->6,4,6,7,7,1.0,False
22,29,4->6,4,6,7,7,1.0,False
22,29,4->6,4,6,7,7,1.0,False
22,29,4->6,4,6,7,7,1.0,False
22,29,0->3,0,3,6,7,1.1666666666666667,False
22,29,0->3,0,3,6,7,1.1666666666666667,False
22,29,0->3,0,3,6,7,1.1666666666666667,False
23,29,4->6,4,6,7,6,0.8571428571428571,False
23,29,4->6,4,6,7,6,0.8571428571428571,False
23,29,5->1,5,1,6,6,1.0,False
23,30,4->6,4,6,7,7,1.0,False
23,30,4->6,4,6,7,7,1.0,False
23,30,4->6,4,6,7,7,1.0,False
23,30,5->1,5,1,6,7,1.1666666666666667,False
23,30,0->3,0,3,6,7,1.1666666666666667,False
23,30,0->3,0,3,6,7,1.1666666666666667,False
23,30,0->3,0,3,6,7,1.1666666666666667,False
23,30,0->3,0,3,6,7,1.1666666666666667,False
24,30,4->6,4,6,7,6,0.8571428571428571,False
24,31,4->6,4,6,7,7,1.0,False
24,31,4->6,4,6,7,7,1.0,False
24,31,4->6,4,6,7,7,1.0,False
24,31,4->6,4,6,7,7,1.0,False
25,32,0->3,0,3,6,7,1.1666666666666667,False
26,32,0->3,0,3,6,6,1.0,False
26,32,0->3,0,3,6,6,1.0,False
26,32,0->3,0,3,6,6,1.0,False
28,32,0->5,0,5,5,4,0.8,False
26,33,0->3,0,3,6,7,1.1666666666666667,False
26,33,0->3,0,3,6,7,1.1666666666666667,False
27,33,0->3,0,3,6,6,1.0,False
28,33,0->5,0,5,5,5,1.0,False
33,38,0->5,0,5,5,5,1.0,False
33,38,0->5,0,5,5,5,1.0,False
34,38,0->5,0,5,5,4,0.8,False
34,39,0->5,0,5,5,5,1.0,False
34,39,0->5,0,5,5,5,1.0,False
35,39,0->5,0,5,5,4,0.8,False
35,39,0->5,0,5,5,4,0.8,False
35,40,0->5,0,5,5,5,1.0,False
35,40,0->5,0,5,5,5,1.0,False
36,40,0->5,0,5,5,4,0.8,False
36,40,0->5,0,5,5,4,0.8,False
36,40,0->5,0,5,5,4,0.8,False
36,41,0->5,0,5,5,5,1.0,False
36,41,0->5,0,5,5,5,1.0,False
36,41,0->5,0,5,5,5,1.0,False
36,41,0->5,0,5,5,5,1.0,False
36,41,0->5,0,5,5,5,1.0,False
37,41,0->5,0,5,5,4,0.8,False
37,41,0->5,0,5,5,4,0.8,False
37,42,0->5,0,5,5,5,1.0,False
37,42,0->5,0,5,5,5,1.0,False
37,42,0->5,0,5,5,5,1.0,False
38,43,0->5,0,5,5,5,1.0,False
38,43,0->5,0,5,5,5,1.0,False
38,43,0->5,0,5,5,5,1.0,False
38,43,0->5,0,5,5,5,1.0,False
38,43,0->5,0,5,5,5,1.0,False
38,43,0->5,0,5,5,5,1.0,False
39,44,0->3,0,3,6,5,0.8333333333333334,False
39,44,0->3,0,3,6,5,0.8333333333333334,False
39,45,0->5,0,5,5,6,1.2,False
39,45,0->3,0,3,6,6,1.0,False
39,45,0->3,0,3,6,6,1.0,False
39,45,0->3,0,3,6,6,1.0,False
40,45,0->5,0,5,5,5,1.0,False
40,45,0->5,0,5,5,5,1.0,False
41,45,0->5,0,5,5,4,0.8,False
41,45,0->5,0,5,5,4,0.8,False
39,46,0->5,0,5,5,7,1.4,True
39,46,0->3,0,3,6,7,1.1666666666666667,False
39,46,0->3,0,3,6,7,1.1666666666666667,False
39,46,0->3,0,3,6,7,1.1666666666666667,False
39,46,0->3,0,3,6,7,1.1666666666666667,False
41,46,0->3,0,3,6,5,0.8333333333333334,False
41,46,0->3,0,3,6,5,0.8333333333333334,False
41,46,0->3,0,3,6,5,0.8333333333333334,False
41,47,0->5,0,5,5,6,1.2,False
41,47,0->5,0,5,5,6,1.2,False
41,48,0->5,0,5,5,7,1.4,True
42,48,4->1,4,1,8,6,0.75,False
44,48,0->5,0,5,5,4,0.8,False
44,48,4->5,4,5,6,4,0.6666666666666666,False
44,48,4->5,4,5,6,4,0.6666666666666666,False
44,48,4->1,4,1,8,4,0.5,False
42,49,4->1,4,1,8,7,0.875,False
42,49,0->3,0,3,6,7,1.1666666666666667,False
42,49,0->3,0,3,6,7,1.1666666666666667,False
42,49,0->3,0,3,6,7,1.1666666666666667,False
42,49,0->3,0,3,6,7,1.1666666666666667,False
44,49,0->5,0,5,5,5,1.0,False
44,49,4->5,4,5,6,5,0.8333333333333334,False
44,49,4->1,4,1,8,5,0.625,False
42,50,0->3,0,3,6,8,1.3333333333333333,True
43,50,4->1,4,1,8,7,0.875,False
43,50,4->1,4,1,8,7,0.875,False
44,50,0->5,0,5,5,6,1.2,False
44,50,0->5,0,5,5,6,1.2,False
44,50,0->5,0,5,5,6,1.2,False
45,50,4->1,4,1,8,5,0.625,False
43,51,4->1,4,1,8,8,1.0,False
44,51,0->5,0,5,5,7,1.4,True
45,51,4->1,4,1,8,6,0.75,False
45,51,4->1,4,1,8,6,0.75,False
45,51,4->1,4,1,8,6,0.75,False
44,52,0->5,0,5,5,8,1.6,True
45,52,4->1,4,1,8,7,0.875,False
47,52,4->1,4,1,8,5,0.625,False
47,52,4->1,4,1,8,5,0.625,False
47,52,4->1,4,1,8,5,0.625,False
45,53,0->5,0,5,5,8,1.6,True
45,53,4->5,4,5,6,8,1.3333333333333333,True
45,53,4->5,4,5,6,8,1.3333333333333333,True
45,53,4->5,4,5,6,8,1.3333333333333333,True
45,53,4->5,4,5,6,8,1.3333333333333333,True
45,53,4->1,4,1,8,8,1.0,False
45,53,4->1,4,1,8,8,1.0,False
45,53,4->1,4,1,8,8,1.0,False
45,53,4->1,4,1,8,8,1.0,False
45,53,4->1,4,1,8,8,1.0,False
45,53,4->1,4,1,8,8,1.0,False
46,53,4->1,4,1,8,7,0.875,False
46,54,4->1,4,1,8,8,1.0,False
47,54,0->5,0,5,5,7,1.4,True
50,54,4->1,4,1,8,4,0.5,False
47,55,0->5,0,5,5,8,1.6,True
47,55,0->5,0,5,5,8,1.6,True
47,55,4->1,4,1,8,8,1.0,False
50,55,4->1,4,1,8,5,0.625,False
48,56,7->3,7,3,7,8,1.1428571428571428,False
49,56,4->1,4,1,8,7,0.875,False
49,57,4->1,4,1,8,8,1.0,False
49,57,4->1,4,1,8,8,1.0,False
50,58,7->3,7,3,7,8,1.1428571428571428,False
50,58,7->3,7,3,7,8,1.1428571428571428,False
50,58,7->3,7,3,7,8,1.1428571428571428,False
50,58,4->1,4,1,8,8,1.0,False
54,62,4->1,4,1,8,8,1.0,False
54,62,4->1,4,1,8,8,1.0,False
54,62,4->1,4,1,8,8,1.0,False
54,62,4->1,4,1,8,8,1.0,False
56,63,4->1,4,1,8,7,0.875,False
56,63,4->1,4,1,8,7,0.875,False
56,64,4->1,4,1,8,8,1.0,False
57,64,4->1,4,1,8,7,0.875,False
57,64,4->1,4,1,8,7,0.875,False
57,65,4->1,4,1,8,8,1.0,False
57,65,4->1,4,1,8,8,1.0,False
57,65,4->1,4,1,8,8,1.0,False
58,66,4->1,4,1,8,8,1.0,False
58,66,4->1,4,1,8,8,1.0,False
58,66,4->1,4,1,8,8,1.0,False
58,66,4->1,4,1,8,8,1.0,False
58,66,4->1,4,1,8,8,1.0,False
58,66,4->1,4,1,8,8,1.0,False
59,66,4->1,4,1,8,7,0.875,False
61,66,4->1,4,1,8,5,0.625,False
61,66,4->1,4,1,8,5,0.625,False
61,66,4->1,4,1,8,5,0.625,False
59,67,4->1,4,1,8,8,1.0,False
59,67,4->1,4,1,8,8,1.0,False
59,67,4->1,4,1,8,8,1.0,False
59,67,4->1,4,1,8,8,1.0,False
61,67,7->2,7,2,5,6,1.2,False
62,67,7->2,7,2,5,5,1.0,False
62,67,7->2,7,2,5,5,1.0,False
62,67,7->2,7,2,5,5,1.0,False
62,67,7->2,7,2,5,5,1.0,False
61,68,7->2,7,2,5,7,1.4,True
62,68,7->2,7,2,5,6,1.2,False
63,68,7->2,7,2,5,5,1.0,False
63,68,7->2,7,2,5,5,1.0,False
63,68,7->2,7,2,5,5,1.0,False
64,68,4->1,4,1,8,4,0.5,False
61,69,7->2,7,2,5,8,1.6,True
61,69,7->2,7,2,5,8,1.6,True
63,69,4->1,4,1,8,6,0.75,False
64,69,4->1,4,1,8,5,0.625,False
64,69,7->2,7,2,5,5,1.0,False
63,70,7->2,7,2,5,7,1.4,True
64,70,4->1,4,1,8,6,0.75,False
64,70,7->2,7,2,5,6,1.2,False
64,70,7->2,7,2,5,6,1.2,False
64,70,7->2,7,2,5,6,1.2,False
65,70,7->2,7,2,5,5,1.0,False
65,70,7->2,7,2,5,5,1.0,False
65,70,7->2,7,2,5,5,1.0,False
65,70,7->2,7,2,5,5,1.0,False
64,71,7->2,7,2,5,7,1.4,True
64,71,7->2,7,2,5,7,1.4,True
65,71,7->2,7,2,5,6,1.2,False
66,71,7->2,7,2,5,5,1.0,False
66,71,7->2,7,2,5,5,1.0,False
66,71,7->2,7,2,5,5,1.0,False
66,71,7->2,7,2,5,5,1.0,False
66,71,7->2,7,2,5,5,1.0,False
66,71,7->2,7,2,5,5,1.0,False
66,71,7->2,7,2,5,5,1.0,False
66,71,7->2,7,2,5,5,1.0,False
66,71,7->2,7,2,5,5,1.0,False
66,71,7->2,7,2,5,5,1.0,False
66,71,7->2,7,2,5,5,1.0,False
67,71,0->5,0,5,5,4,0.8,False
67,71,7->2,7,2,5,4,0.8,False
64,72,7->2,7,2,5,8,1.6,True
66,72,7->2,7,2,5,6,1.2,False
66,72,7->2,7,2,5,6,1.2,False
66,72,7->2,7,2,5,6,1.2,False
66,72,7->2,7,2,5,6,1.2,False
66,72,7->2,7,2,5,6,1.2,False
67,72,0->5,0,5,5,5,1.0,False
67,72,7->2,7,2,5,5,1.0,False
66,73,7->2,7,2,5,7,1.4,True
66,73,7->2,7,2,5,7,1.4,True
67,73,0->5,0,5,5,6,1.2,False
67,73,0->5,0,5,5,6,1.2,False
68,73,0->5,0,5,5,5,1.0,False
68,73,0->5,0,5,5,5,1.0,False
68,73,0->5,0,5,5,5,1.0,False
68,73,0->5,0,5,5,5,1.0,False
68,73,0->5,0,5,5,5,1.0,False
68,73,7->2,7,2,5,5,1.0,False
68,73,7->2,7,2,5,5,1.0,False
68,73,7->2,7,2,5,5,1.0,False
68,73,7->2,7,2,5,5,1.0,False
69,73,0->3,0,3,6,4,0.6666666666666666,False
69,73,0->3,0,3,6,4,0.6666666666666666,False
69,73,7->2,7,2,5,4,0.8,False
68,74,0->5,0,5,5,6,1.2,False
68,74,0->5,0,5,5,6,1.2,False
69,74,0->3,0,3,6,5,0.8333333333333334,False
70,74,0->5,0,5,5,4,0.8,False
70,74,0->3,0,3,6,4,0.6666666666666666,False
69,75,7->2,7,2,5,6,1.2,False
69,75,7->2,7,2,5,6,1.2,False
70,75,0->3,0,3,6,5,0.8333333333333334,False
70,75,0->3,0,3,6,5,0.8333333333333334,False
69,76,7->2,7,2,5,7,1.4,True
70,77,0->5,0,5,5,7,1.4,True
70,77,0->5,0,5,5,7,1.4,True
70,77,0->5,0,5,5,7,1.4,True
77,81,0->3,0,3,6,4,0.6666666666666666,False
78,82,0->5,0,5,5,4,0.8,False
78,82,0->5,0,5,5,4,0.8,False
77,83,0->5,0,5,5,6,1.2,False
77,83,0->3,0,3,6,6,1.0,False
78,83,0->5,0,5,5,5,1.0,False
78,83,0->5,0,5,5,5,1.0,False
78,83,7->2,7,2,5,5,1.0,False
79,83,0->5,0,5,5,4,0.8,False
79,83,0->5,0,5,5,4,0.8,False
77,84,0->3,0,3,6,7,1.1666666666666667,False
77,84,0->3,0,3,6,7,1.1666666666666667,False
79,84,0->5,0,5,5,5,1.0,False
80,84,0->5,0,5,5,4,0.8,False
80,84,0->5,0,5,5,4,0.8,False
80,84,0->5,0,5,5,4,0.8,False
80,84,7->2,7,2,5,4,0.8,False
80,84,7->2,7,2,5,4,0.8,False
80,84,7->2,7,2,5,4,0.8,False
80,85,0->5,0,5,5,5,1.0,False
80,85,0->5,0,5,5,5,1.0,False
80,85,0->5,0,5,5,5,1.0,False
80,85,7->2,7,2,5,5,1.0,False
80,85,7->2,7,2,5,5,1.0,False
80,85,7->2,7,2,5,5,1.0,False
80,85,7->2,7,2,5,5,1.0,False
80,85,7->2,7,2,5,5,1.0,False
80,85,7->2,7,2,5,5,1.0,False
80,85,7->2,7,2,5,5,1.0,False
80,85,7->2,7,2,5,5,1.0,False
80,85,7->2,7,2,5,5,1.0,False
81,85,0->5,0,5,5,4,0.8,False
81,85,0->5,0,5,5,4,0.8,False
81,85,0->5,0,5,5,4,0.8,False
81,85,7->2,7,2,5,4,0.8,False
81,85,7->2,7,2,5,4,0.8,False
81,85,7->2,7,2,5,4,0.8,False
81,86,7->2,7,2,5,5,1.0,False
81,86,7->2,7,2,5,5,1.0,False
81,86,7->2,7,2,5,5,1.0,False
82,86,7->2,7,2,5,4,0.8,False
82,86,7->2,7,2,5,4,0.8,False
82,86,7->2,7,2,5,4,0.8,False
82,86,7->2,7,2,5,4,0.8,False
82,86,7->2,7,2,5,4,0.8,False
82,86,7->2,7,2,5,4,0.8,False
82,86,7->2,7,2,5,4,0.8,False
82,87,7->2,7,2,5,5,1.0,False
82,87,7->2,7,2,5,5,1.0,False
82,87,7->2,7,2,5,5,1.0,False
82,87,7->2,7,2,5,5,1.0,False
82,87,7->2,7,2,5,5,1.0,False
82,88,7->2,7,2,5,6,1.2,False
84,88,7->2,7,2,5,4,0.8,False
84,88,7->2,7,2,5,4,0.8,False
84,88,7->2,7,2,5,4,0.8,False
84,88,7->2,7,2,5,4,0.8,False
84,88,7->2,7,2,5,4,0.8,False
84,88,7->2,7,2,5,4,0.8,False
84,88,7->2,7,2,5,4,0.8,False
84,89,7->2,7,2,5,5,1.0,False
84,89,7->2,7,2,5,5,1.0,False
85,89,0->2,0,2,6,4,0.6666666666666666,False
85,89,0->2,0,2,6,4,0.6666666666666666,False
85,90,0->2,0,2,6,5,0.8333333333333334,False
86,90,4->5,4,5,6,4,0.6666666666666666,False
85,91,0->2,0,2,6,6,1.0,False
85,91,7->2,7,2,5,6,1.2,False
85,92,7->2,7,2,5,7,1.4,True
85,92,7->2,7,2,5,7,1.4,True
86,92,4->5,4,5,6,6,1.0,False
86,92,4->5,4,5,6,6,1.0,False
86,92,4->5,4,5,6,6,1.0,False
86,92,7->2,7,2,5,6,1.2,False
86,93,4->5,4,5,6,7,1.1666666666666667,False
86,93,4->5,4,5,6,7,1.1666666666666667,False
86,93,4->5,4,5,6,7,1.1666666666666667,False
89,94,0->5,0,5,5,5,1.0,False
92,99,0->3,0,3,6,7,1.1666666666666667,False
93,99,0->3,0,3,6,6,1.0,False
93,99,0->3,0,3,6,6,1.0,False
95,99,0->3,0,3,6,4,0.6666666666666666,False
93,100,0->3,0,3,6,7,1.1666666666666667,False
93,100,0->3,0,3,6,7,1.1666666666666667,False
93,100,0->3,0,3,6,7,1.1666666666666667,False
93,100,0->3,0,3,6,7,1.1666666666666667,False
95,101,0->3,0,3,6,6,1.0,False
95,101,0->3,0,3,6,6,1.0,False
95,101,0->3,0,3,6,6,1.0,False
97,101,0->5,0,5,5,4,0.8,False
97,101,0->5,0,5,5,4,0.8,False
95,102,0->5,0,5,5,7,1.4,True
98,102,0->5,0,5,5,4,0.8,False
98,102,0->5,0,5,5,4,0.8,False
95,103,0->3,0,3,6,8,1.3333333333333333,True
98,103,0->5,0,5,5,5,1.0,False
98,103,0->5,0,5,5,5,1.0,False
98,103,0->5,0,5,5,5,1.0,False
98,103,0->5,0,5,5,5,1.0,False
98,103,0->5,0,5,5,5,1.0,False
98,103,0->5,0,5,5,5,1.0,False
98,103,0->5,0,5,5,5,1.0,False
99,105,0->3,0,3,6,6,1.0,False
99,105,0->3,0,3,6,6,1.0,False
99,106,0->3,0,3,6,7,1.1666666666666667,False
100,106,0->3,0,3,6,6,1.0,False
102,106,0->5,0,5,5,4,0.8,False
100,107,0->3,0,3,6,7,1.1666666666666667,False
103,108,0->5,0,5,5,5,1.0,False
104,108,0->5,0,5,5,4,0.8,False
104,109,0->5,0,5,5,5,1.0,False
106,110,0->5,0,5,5,4,0.8,False
106,110,2->5,2,5,6,4,0.6666666666666666,False
105,111,0->3,0,3,6,6,1.0,False
105,111,0->3,0,3,6,6,1.0,False
106,111,0->5,0,5,5,5,1.0,False
106,111,0->5,0,5,5,5,1.0,False
106,111,0->5,0,5,5,5,1.0,False
106,111,0->5,0,5,5,5,1.0,False
106,111,2->5,2,5,6,5,0.8333333333333334,False
106,111,2->5,2,5,6,5,0.8333333333333334,False
107,111,0->5,0,5,5,4,0.8,False
107,112,0->5,0,5,5,5,1.0,False
106,114,0->5,0,5,5,8,1.6,True
106,114,0->5,0,5,5,8,1.6,True
106,115,0->5,0,5,5,9,1.8,True
109,115,0->3,0,3,7,6,0.8571428571428571,False
109,115,0->3,0,3,7,6,0.8571428571428571,False
109,116,0->3,0,3,7,7,1.0,False
